"year","league","club","sum_in","sum_out"
"1999","dutch_eredivisie","Feyenoord Rotterdam","3.476","0.135"
"1999","dutch_eredivisie","Fortuna Sittard","0","2.43"
"1999","dutch_eredivisie","MVV Maastricht","0","0"
"1999","dutch_eredivisie","NEC Nijmegen","0.311","0"
"1999","dutch_eredivisie","PSV Eindhoven","6.93","8.64"
"1999","dutch_eredivisie","RKC Waalwijk","0","0.284"
"1999","dutch_eredivisie","Roda JC Kerkrade","0","0"
"1999","dutch_eredivisie","SC Heerenveen","0.315","1.226"
"1999","dutch_eredivisie","Sparta Rotterdam","0","4.185"
"1999","dutch_eredivisie","Vitesse Arnhem","6.168","17.186"
"1999","dutch_eredivisie","Willem II Tilburg","3.654","3.51"
"1999","russian_premier_liga","Alania Vladikavkaz","0","2.88"
"1999","russian_premier_liga","Anzhi Makhachkala","0.117","0"
"1999","russian_premier_liga","Chernomorets Novorossijsk","0","0"
"1999","russian_premier_liga","CSKA Moscow","0.27","0"
"1999","russian_premier_liga","Dinamo Moscow","0","0.135"
"1999","russian_premier_liga","Fakel Voronezh","0","0"
"1999","russian_premier_liga","Krylya Sovetov Samara","0","0"
"1999","russian_premier_liga","Lokomotiv Moscow","0.675","4.91"
"1999","russian_premier_liga","Lokomotiv Nizhniy Novgorod","0","0"
"1999","russian_premier_liga","Rostselmash Rostov","0","0"
"1999","russian_premier_liga","Rotor Volgograd","0.027","0"
"1999","russian_premier_liga","Saturn Ramenskoe","0.068","0"
"1999","russian_premier_liga","Spartak Moscow","0","0.675"
"1999","russian_premier_liga","Torpedo Moscow","0","0"
"1999","russian_premier_liga","Uralan Elista","0","0"
"1999","russian_premier_liga","Zenit St. Petersburg","0","0"
"2000","english_premier_league","Arsenal FC","50.67","54.653"
"2000","english_premier_league","Aston Villa","21.06","18.455"
"2000","english_premier_league","Bradford City","5.95","7.453"
"2000","english_premier_league","Charlton Athletic","18.725","0.479"
"2000","english_premier_league","Chelsea FC","47.156","34.83"
"2000","english_premier_league","Coventry City","17.11","23.648"
"2000","english_premier_league","Derby County","11.993","6.255"
"2000","english_premier_league","Everton FC","31.034","32.005"
"2000","english_premier_league","Ipswich Town","8.645","4.05"
"2000","english_premier_league","Leeds United","47.838","10.927"
"2000","english_premier_league","Leicester City","10.581","8.728"
"2000","english_premier_league","Liverpool FC","30.605","16.143"
"2000","english_premier_league","Manchester City","18.073","1.318"
"2000","english_premier_league","Manchester United","10.53","8.89"
"2000","english_premier_league","Middlesbrough FC","29.53","9"
"2000","english_premier_league","Newcastle United","23.329","18.95"
"2000","english_premier_league","Southampton FC","0","0.131"
"2000","english_premier_league","Sunderland AFC","17.079","4.973"
"2000","english_premier_league","Tottenham Hotspur","23.17","2.21"
"2000","english_premier_league","West Ham United","8.924","38.16"
"2000","spanish_primera_division","Athletic Bilbao","0","0"
"2000","spanish_primera_division","CA Osasuna","0","0"
"2000","spanish_primera_division","CD Numancia","0","0"
"2000","spanish_primera_division","Celta de Vigo","15.05","20.7"
"2000","spanish_primera_division","Deportivo Alavés","0","0.18"
"2000","spanish_primera_division","Deportivo de La Coruña","51.62","35.55"
"2000","spanish_primera_division","FC Barcelona","87.39","67.32"
"2000","spanish_primera_division","Málaga CF","4.5","12.98"
"2000","spanish_primera_division","Racing Santander","1.575","12.51"
"2000","spanish_primera_division","Rayo Vallecano","1.8","3.78"
"2000","spanish_primera_division","RCD Espanyol Barcelona","0.18","0"
"2000","spanish_primera_division","RCD Mallorca","0","25.61"
"2000","spanish_primera_division","Real Madrid","107.33","57.11"
"2000","spanish_primera_division","Real Oviedo","0","0.689"
"2000","spanish_primera_division","Real Sociedad","9.36","0"
"2000","spanish_primera_division","Real Valladolid CF","0","6.44"
"2000","spanish_primera_division","Real Zaragoza","1.674","22.5"
"2000","spanish_primera_division","UD Las Palmas","5.13","0"
"2000","spanish_primera_division","Valencia CF","45.95","55.13"
"2000","spanish_primera_division","Villarreal CF","15.12","0"
"2000","german_bundesliga_1","1. FC Köln","4.524","1.89"
"2000","german_bundesliga_1","1.FC Kaiserslautern","6.728","2.07"
"2000","german_bundesliga_1","Bayer 04 Leverkusen","24.665","22.095"
"2000","german_bundesliga_1","Bayern Munich","9","0.248"
"2000","german_bundesliga_1","Borussia Dortmund","24.818","2.07"
"2000","german_bundesliga_1","Eintracht Frankfurt","3.805","0.275"
"2000","german_bundesliga_1","FC Energie Cottbus","1.324","0.653"
"2000","german_bundesliga_1","FC Hansa Rostock","1.292","0.203"
"2000","german_bundesliga_1","FC Schalke 04","1.575","3.33"
"2000","german_bundesliga_1","Hamburger SV","9.99","5.108"
"2000","german_bundesliga_1","Hertha BSC","0","1.782"
"2000","german_bundesliga_1","SC Freiburg","0.765","1.511"
"2000","german_bundesliga_1","SpVgg Unterhaching","2.161","0.405"
"2000","german_bundesliga_1","SV Werder Bremen","5.72","1.697"
"2000","german_bundesliga_1","TSV 1860 Munich","2.61","0.95"
"2000","german_bundesliga_1","VfB Stuttgart","3.015","0.855"
"2000","german_bundesliga_1","VfL Bochum","2.431","0.63"
"2000","german_bundesliga_1","VfL Wolfsburg","0.198","1.197"
"2000","italian_serie_a","AC Fiorentina","17.055","36.23"
"2000","italian_serie_a","AC Parma","58.865","65.454"
"2000","italian_serie_a","AC Perugia","6.75","5.4"
"2000","italian_serie_a","AS Bari","2.25","0"
"2000","italian_serie_a","AS Roma","93.066","3.024"
"2000","italian_serie_a","Atalanta BC","0","1.08"
"2000","italian_serie_a","Bologna FC 1909","7.776","11.36"
"2000","italian_serie_a","Brescia Calcio","0","0"
"2000","italian_serie_a","FC Internazionale","58.01","25.875"
"2000","italian_serie_a","Hellas Verona","10.8","0.63"
"2000","italian_serie_a","Juventus FC","21.316","19.476"
"2000","italian_serie_a","Milan AC","47.7","7.695"
"2000","italian_serie_a","Reggina Calcio","2.48","6.75"
"2000","italian_serie_a","SS Lazio","97.85","20.345"
"2000","italian_serie_a","SSC Napoli","17.164","1.13"
"2000","italian_serie_a","Udinese Calcio","2.7","0"
"2000","italian_serie_a","US Lecce","0","6.53"
"2000","italian_serie_a","Vicenza Calcio","2.7","0"
"2000","french_ligue_1","AJ Auxerre","2.52","5.49"
"2000","french_ligue_1","AS Monaco","31.14","45.45"
"2000","french_ligue_1","AS Saint-Étienne","2.565","0.18"
"2000","french_ligue_1","CS Sedan-Ardennes","0","2.745"
"2000","french_ligue_1","EA Guingamp","0","0"
"2000","french_ligue_1","ES Troyes AC","1.1","0"
"2000","french_ligue_1","FC Girondins Bordeaux","14.454","22.59"
"2000","french_ligue_1","FC Metz","0","3.583"
"2000","french_ligue_1","FC Nantes","4.5","0.189"
"2000","french_ligue_1","FC Toulouse","0","1.35"
"2000","french_ligue_1","LOSC Lille","0.315","0"
"2000","french_ligue_1","Olympique Lyon","25.2","0"
"2000","french_ligue_1","Olympique Marseille","11.565","27.95"
"2000","french_ligue_1","Paris Saint-Germain","48.56","0.527"
"2000","french_ligue_1","RC Lens","7.02","23.4"
"2000","french_ligue_1","RC Strasbourg Alsace","7.2","1.8"
"2000","french_ligue_1","SC Bastia","1.35","0"
"2000","french_ligue_1","Stade Rennais FC","31.847","18"
"2000","english_championship","Barnsley FC","1.006","4.077"
"2000","english_championship","Birmingham City","4.39","4.105"
"2000","english_championship","Blackburn Rovers","13.26","12.29"
"2000","english_championship","Brentford FC","0.23","0"
"2000","english_championship","Bristol City","0.945","0.033"
"2000","english_championship","Cardiff City","1.662","0"
"2000","english_championship","Charlton Athletic","18.725","0.479"
"2000","english_championship","Derby County","11.993","6.255"
"2000","english_championship","Fulham FC","14.406","3.074"
"2000","english_championship","Huddersfield Town","0.54","0.395"
"2000","english_championship","Hull City","0","0.113"
"2000","english_championship","Leeds United","47.838","10.927"
"2000","english_championship","Luton Town","0.535","0.9"
"2000","english_championship","Middlesbrough FC","29.53","9"
"2000","english_championship","Millwall FC","0","0.518"
"2000","english_championship","Nottingham Forest","4.815","1.485"
"2000","english_championship","Preston North End","3.173","1.04"
"2000","english_championship","Queens Park Rangers","0.73","0.068"
"2000","english_championship","Reading FC","0.979","0"
"2000","english_championship","Sheffield Wednesday","0.608","4.635"
"2000","english_championship","Stoke City","0.27","0.203"
"2000","english_championship","Swansea City","0","0"
"2000","english_championship","West Bromwich Albion","6.283","0.504"
"2000","english_championship","Wigan Athletic","0.563","0"
"2000","portugese_liga_nos","Belenenses SAD","0","0"
"2000","portugese_liga_nos","Boavista Porto FC","0.63","0"
"2000","portugese_liga_nos","CF Estrela Amadora","0","0"
"2000","portugese_liga_nos","CS Marítimo","0","0"
"2000","portugese_liga_nos","Desportivo Aves","0","0"
"2000","portugese_liga_nos","FC Alverca","0","0"
"2000","portugese_liga_nos","FC Paços de Ferreira","0.9","0"
"2000","portugese_liga_nos","FC Porto","3.51","15.35"
"2000","portugese_liga_nos","Gil Vicente FC","0","0"
"2000","portugese_liga_nos","SC Beira-Mar","0","0"
"2000","portugese_liga_nos","SC Braga","0","1.035"
"2000","portugese_liga_nos","SC Campomaiorense","0","0"
"2000","portugese_liga_nos","SC Farense","0","0"
"2000","portugese_liga_nos","SC Salgueiros","0","0"
"2000","portugese_liga_nos","SL Benfica","16.47","17.51"
"2000","portugese_liga_nos","Sporting CP","8.46","16.02"
"2000","portugese_liga_nos","União de Leiria","0","0"
"2000","portugese_liga_nos","Vitória Guimarães SC","0","3.6"
"2000","dutch_eredivisie","Ajax Amsterdam","4.77","17.06"
"2000","dutch_eredivisie","AZ Alkmaar","2.295","4.86"
"2000","dutch_eredivisie","De Graafschap Doetinchem","0","0"
"2000","dutch_eredivisie","FC Groningen","0.405","0"
"2000","dutch_eredivisie","FC Twente Enschede","2.228","0"
"2000","dutch_eredivisie","FC Utrecht","0.9","2.48"
"2000","dutch_eredivisie","Feyenoord Rotterdam","4.23","16.745"
"2000","dutch_eredivisie","Fortuna Sittard","1.08","0"
"2000","dutch_eredivisie","NAC Breda","0.405","0"
"2000","dutch_eredivisie","NEC Nijmegen","0","0.198"
"2000","dutch_eredivisie","PSV Eindhoven","12.6","0.216"
"2000","dutch_eredivisie","RBC Roosendaal","0","0"
"2000","dutch_eredivisie","RKC Waalwijk","0.338","3.87"
"2000","dutch_eredivisie","Roda JC Kerkrade","1.575","11.43"
"2000","dutch_eredivisie","SC Heerenveen","0.99","0.486"
"2000","dutch_eredivisie","Sparta Rotterdam","0","0"
"2000","dutch_eredivisie","Vitesse Arnhem","11.494","6.12"
"2000","dutch_eredivisie","Willem II Tilburg","0","2.43"
"2000","russian_premier_liga","Alania Vladikavkaz","0.045","0"
"2000","russian_premier_liga","Anzhi Makhachkala","0","0"
"2000","russian_premier_liga","Chernomorets Novorossijsk","0.045","1.485"
"2000","russian_premier_liga","CSKA Moscow","0.63","0.225"
"2000","russian_premier_liga","Dinamo Moscow","1.215","0"
"2000","russian_premier_liga","Fakel Voronezh","0.138","0"
"2000","russian_premier_liga","Krylya Sovetov Samara","0.023","0.72"
"2000","russian_premier_liga","Lokomotiv Moscow","1.62","3.375"
"2000","russian_premier_liga","Rostselmash Rostov","0.027","0"
"2000","russian_premier_liga","Rotor Volgograd","0.18","0"
"2000","russian_premier_liga","Saturn Ramenskoe","0.225","0.18"
"2000","russian_premier_liga","Sokol Saratov","0","0"
"2000","russian_premier_liga","Spartak Moscow","0.72","0.45"
"2000","russian_premier_liga","Torpedo Moscow","0.72","0"
"2000","russian_premier_liga","Torpedo-ZiL Moskau","0","0"
"2000","russian_premier_liga","Zenit St. Petersburg","0.243","1.8"
"2001","english_premier_league","Arsenal FC","29.422","10.8"
"2001","english_premier_league","Aston Villa","23.49","15.198"
"2001","english_premier_league","Blackburn Rovers","29.12","9.613"
"2001","english_premier_league","Bolton Wanderers","2.817","0.063"
"2001","english_premier_league","Charlton Athletic","12.15","1.238"
"2001","english_premier_league","Chelsea FC","40.32","11.903"
"2001","english_premier_league","Derby County","4.13","15.75"
"2001","english_premier_league","Everton FC","9.46","10.738"
"2001","english_premier_league","Fulham FC","45.55","0.923"
"2001","english_premier_league","Ipswich Town","18.213","12.15"
"2001","english_premier_league","Leeds United","41.67","4.118"
"2001","english_premier_league","Leicester City","16.295","2.725"
"2001","english_premier_league","Liverpool FC","28.17","25.785"
"2001","english_premier_league","Manchester United","77.265","39.245"
"2001","english_premier_league","Middlesbrough FC","20.44","4.853"
"2001","english_premier_league","Newcastle United","28.424","5.819"
"2001","english_premier_league","Southampton FC","17.435","13.01"
"2001","english_premier_league","Sunderland AFC","25.162","11.551"
"2001","english_premier_league","Tottenham Hotspur","25.25","8.78"
"2001","english_premier_league","West Ham United","20.899","16.31"
"2001","spanish_primera_division","Athletic Bilbao","0","0"
"2001","spanish_primera_division","CA Osasuna","1.62","0.405"
"2001","spanish_primera_division","CD Tenerife","0","0"
"2001","spanish_primera_division","Celta de Vigo","7.2","10.01"
"2001","spanish_primera_division","Deportivo Alavés","0.675","20.7"
"2001","spanish_primera_division","Deportivo de La Coruña","26.01","0"
"2001","spanish_primera_division","FC Barcelona","83.79","28.53"
"2001","spanish_primera_division","Málaga CF","0","0"
"2001","spanish_primera_division","Rayo Vallecano","0.9","0"
"2001","spanish_primera_division","RCD Espanyol Barcelona","0","16.173"
"2001","spanish_primera_division","RCD Mallorca","2.25","4.86"
"2001","spanish_primera_division","Real Betis Balompié","9.965","0.18"
"2001","spanish_primera_division","Real Madrid","69.75","0"
"2001","spanish_primera_division","Real Sociedad","16.2","0"
"2001","spanish_primera_division","Real Valladolid CF","0","3.15"
"2001","spanish_primera_division","Real Zaragoza","13.73","0"
"2001","spanish_primera_division","Sevilla FC","0","0"
"2001","spanish_primera_division","UD Las Palmas","0","5.4"
"2001","spanish_primera_division","Valencia CF","9.72","44.1"
"2001","spanish_primera_division","Villarreal CF","5.463","0"
"2001","german_bundesliga_1","1. FC Köln","5.49","0.113"
"2001","german_bundesliga_1","1.FC Kaiserslautern","8.33","3.645"
"2001","german_bundesliga_1","1.FC Nuremberg","1.472","2.768"
"2001","german_bundesliga_1","Bayer 04 Leverkusen","10.81","8.285"
"2001","german_bundesliga_1","Bayern Munich","19.08","8.415"
"2001","german_bundesliga_1","Borussia Dortmund","42.84","19.035"
"2001","german_bundesliga_1","Borussia Mönchengladbach","3.65","0"
"2001","german_bundesliga_1","FC Energie Cottbus","2.706","0"
"2001","german_bundesliga_1","FC Hansa Rostock","3.263","4.635"
"2001","german_bundesliga_1","FC Schalke 04","10.868","0.585"
"2001","german_bundesliga_1","FC St. Pauli","2.276","0.45"
"2001","german_bundesliga_1","Hamburger SV","11.995","5.76"
"2001","german_bundesliga_1","Hertha BSC","15.715","2.476"
"2001","german_bundesliga_1","SC Freiburg","0","3.798"
"2001","german_bundesliga_1","SV Werder Bremen","4.483","7.65"
"2001","german_bundesliga_1","TSV 1860 Munich","2.705","2.025"
"2001","german_bundesliga_1","VfB Stuttgart","7.245","2.408"
"2001","german_bundesliga_1","VfL Wolfsburg","12.615","7.925"
"2001","italian_serie_a","AC Parma","69.507","135.782"
"2001","italian_serie_a","AC Perugia","9.325","21.6"
"2001","italian_serie_a","AC Venezia 1907","3.15","2"
"2001","italian_serie_a","AS Roma","43.155","48.3"
"2001","italian_serie_a","Atalanta BC","2.25","26.1"
"2001","italian_serie_a","Bologna FC 1909","5.4","0"
"2001","italian_serie_a","Brescia Calcio","2.918","0"
"2001","italian_serie_a","Chievo Verona","2.66","0"
"2001","italian_serie_a","FC Internazionale","97.82","41.711"
"2001","italian_serie_a","Florentia Viola","4.5","69.08"
"2001","italian_serie_a","Hellas Verona","4.84","8.37"
"2001","italian_serie_a","Juventus FC","161.18","125.06"
"2001","italian_serie_a","Milan AC","127.98","18.63"
"2001","italian_serie_a","Piacenza FC","0.882","11.14"
"2001","italian_serie_a","SS Lazio","125.33","102.87"
"2001","italian_serie_a","Torino Calcio","7.407","0"
"2001","italian_serie_a","Udinese Calcio","2.925","31.5"
"2001","italian_serie_a","US Lecce","11.79","0"
"2001","french_ligue_1","AJ Auxerre","1.8","0"
"2001","french_ligue_1","AS Monaco","19.8","33.35"
"2001","french_ligue_1","CS Sedan-Ardennes","0","0"
"2001","french_ligue_1","EA Guingamp","0.09","0"
"2001","french_ligue_1","ES Troyes AC","0","4.109"
"2001","french_ligue_1","FC Girondins Bordeaux","12.85","15.7"
